qid,category,subcategory,level,answer,pred,response
560,Semantics,Semantic Compatibility,1,D,D,"'음악을 마시다'는 '음악을 듣다'나 '음악을 즐기다'와 같은 자연스러운 표현이 아니라, 의미상 어울리지 않는 비문에 가깝다. 다른 선지들은 모두 일상적으로 자연스럽게 쓰일 수 있는 문장들이다. 따라서 가장 어색한 선지는 D이다.

### ANSWER
D"
561,Semantics,Semantic Compatibility,1,A,A,"A는 “집을 들고 뛰었다”로, 집을 들어 올려 들고 뛰는 행동은 현실적으로 불가능하고 의미적으로도 매우 어색하다. 다른 선지들은 시적 표현이나 일상적 문장, 경제·비즈니스 용어 등으로 자연스럽게 해석된다. 특히 B, E, G, J는 문학적이고 은유적인 표현으로 충분히 어색하지 않다. 따라서 가장 어색한 것은 A이다.

### ANSWER
A"
562,Semantics,Semantic Compatibility,2,E,E,"### ANSWER
E"
563,Semantics,Semantic Compatibility,1,I,I,"""I""는 무생물인 '맥주'가 '주차'라는 인간의 행위를 하는 것으로 표현되어 의미적으로 가장 어색하다. 다른 선지들은 자연스러운 일상 표현이거나 논쟁적이지만 성립 가능한 주장이다. 따라서 가장 어색한 문장은 I이다.

### ANSWER
I"
564,Syntax,Agreement,3,A,A,"A의 '털렸다'는 '털다'의 피동형으로, 주어가 소지품을 도둑맞는 피동 표현입니다. 주동 표현은 주어가 동작을 직접 수행하는 능동 표현을 뜻하므로, 피동 표현이 포함된 A가 정답입니다. 나머지 보기들은 능동 또는 서술적 표현으로 주동에 해당합니다.

### ANSWER
A"
565,Syntax,Agreement,2,C,C,"<보기>의 “모시고”는 ‘대표단’을 높여 표현한 객체 높임법입니다. 같은 유형은 ‘수행원께’와 ‘말씀드려봐’처럼 상대방을 높여 쓰는 문장입니다. 다른 보기들은 주체 높임이나 상대 높임에 해당합니다.

### ANSWER
C"
566,Syntax,Agreement,2,G,G,"### ANSWER
G"
567,Syntax,Agreement,3,F,F,"""녹였다""는 '녹다'에 사동 접미사 '-이-'가 결합된 사동 표현으로, 주어가 직접 행동하는 주동 표현이 아닙니다. 다른 보기들은 모두 주어가 동작을 직접 수행하는 주동 표현입니다. 따라서 주동 표현이 포함되지 않은 것은 F입니다.

### ANSWER
F"
392,Semantics,Conjunctions,1,J,J,"영화가 기대에 미치지 못했다는 부정적 평가를 먼저 제시한 뒤, 영상미만큼은 훌륭했다는 긍정적 내용을 이어서 말하고 있으므로 앞뒤 내용이 대조됩니다. 따라서 역접 관계를 나타내는 접속어가 필요합니다. '그렇지만'은 앞의 내용을 인정하면서 뒤에 반대되는 내용을 이끄는 표현으로 가장 적절합니다.

### ANSWER
J"
393,Semantics,Conjunctions,1,H,H,"앞 문장에서 첫 번째와 두 번째 답변에는 동의한다고 했지만, 이어지는 문장에서는 마지막에 언급된 부분에는 동의하기 어렵다고 말하고 있습니다. 따라서 앞뒤 내용이 대조되거나 예외를 나타내는 연결어가 필요합니다. ‘다만’은 앞의 내용을 인정하면서도 뒤에 단서나 예외를 붙일 때 쓰는 표현으로 가장 적절합니다. 다른 보기들은 인과나 첨가의 관계를 나타내므로 문맥에 맞지 않습니다.

### ANSWER
H"
394,Semantics,Conjunctions,1,A,A,"바람이 불어 테이블이 쓰러졌고, 그 결과 노트북이 떨어져 부서졌다는 인과 관계를 나타내야 합니다. 따라서 앞의 내용이 원인이 되어 뒤의 결과가 이어지므로 ‘그래서’가 가장 적절합니다.

### ANSWER
A"
395,Pragmatics,Implicature,1,E,E,"을은 갑이 양보한 자리에 대해 “나는 곧 내리는데 넌 한참 가야 하잖아”라고 말하며 자리를 사양하는 것이 자연스럽다. 그러면 갑이 “감사해요. 그럼 제가 앉을게요”라고 이어 말할 수 있기 때문이다. 다른 보기들은 을이 자리를 거절하거나 갑이 앉게 되는 흐름과 어울리지 않는다.

### ANSWER
E"
396,Syntax,Argument Structure & Valency,1,G,G,"'붉어지다'는 주어만 필수적으로 요구하는 한 자리 서술어(자동사)이다. 나머지 보기들은 목적어나 부사어, 보어 등을 추가로 요구하므로 자릿수가 두 자리 이상이다.

### ANSWER
G"
397,Syntax,Agreement,3,J,J,"### ANSWER
J"
398,Semantics,Ambiguity,3,F,G,"""모든 승객이 그 방송을 듣지 않았다.""는 부정의 범위에 따라 ‘승객 전원이 듣지 않았다’와 ‘모든 승객이 들은 것은 아니다’로 해석될 수 있어 중의적이다. 따라서 이를 중의적이지 않다고 설명한 G가 가장 적절하지 않다.

### ANSWER
G"
399,Semantics,Ambiguity,3,G,B,"### ANSWER
B"
472,Phonetics/Phonology,Suprasegmental Features,3,J,A,"A의 '밤'은 '군밤'의 재료인 밤(栗)으로, 단음으로 발음됩니다. 반면 '밤(夜)'은 장음입니다. 나머지 B~J의 단어들은 모두 장음으로 발음되는 의미입니다. 따라서 장음이 아닌 것은 A입니다.

### ANSWER
A"
473,Pragmatics,Discourse Principles,1,I,I,"""먹을 만큼 먹었지""는 나이가 많다는 뜻을 은유적으로 표현할 뿐, 구체적인 나이나 나이대를 전혀 알려주지 않습니다. 다른 보기들은 숫자, 출생 연도, 또는 명확한 연령대를 제시합니다. 따라서 필요한 정보를 제공하지 않은 것은 I입니다.

### ANSWER
I"
474,Syntax,Embedded Clauses,1,H,H,"""지금은 너구리가 겨울잠을 자기에 이른데""에서 안긴 문장은 ""너구리가 겨울잠을 자기에""입니다. 이 문장은 ""자다""라는 서술어를 포함하면서 ""기에""로 연결되어 ""이르다""를 수식하는 부사어 구실을 합니다. 다른 보기들은 안긴 문장이 주어, 목적어, 관형어, 서술어의 역할을 하고 있습니다. 따라서 역할이 부사어인 것은 H입니다.

### ANSWER
H"
475,Syntax,Embedded Clauses,1,D,D,"'숨이 차도록'에서 '숨이 차다'가 안긴 문장이며, '-도록'이 연결어미로 쓰여 전체 문장의 서술어 '달렸다'를 수식하는 부사어 구실을 합니다. 다른 보기들은 관형절, 명사절, 서술절 등으로 쓰여 부사어가 아닙니다.

### ANSWER
D"
476,Pragmatics,Implicature,1,E,E,"밤 늦게 전화한 을에게 갑이 먼저 한 말에 대해 을이 “급히 할 말이 있어서 그래.”라고 대답하는 흐름이다. 따라서 갑은 늦은 시간에 전화한 이유를 묻거나 시간이 늦었음을 지적하는 말을 했을 가능성이 높다. “너네 집 시계 고장났냐?”는 밤늦은 전화가 이해되지 않는다는 뜻을 완곡하게 표현한 말로 가장 자연스럽다. 다른 보기들은 급한 연락 상황과 직접적인 관련이 없다.

### ANSWER
E"
477,Syntax,Embedded Clauses,2,G,G,"""일본은 자판기가 유명하다""에서 '자판기가 유명하다'는 전체 문장의 주제인 '일본은'에 대해 설명하는 안긴문장으로, 전체 문장의 서술어 구실을 합니다. 다른 보기들은 안긴문장이 주어, 목적어, 부사어, 관형어의 역할을 하고 있습니다. 따라서 안긴문장의 역할이 서술어인 것은 G입니다.

### ANSWER
G"
478,Syntax,Embedded Clauses,1,J,J,"주어진 문장들 중에서 안긴문장이 서술어의 역할을 하는 것은 ‘서술절’이 있는 문장이다. A, F, G, H는 명사절이 각각 주어나 목적어로 쓰였고, B, C, E는 관형절이 명사를 수식하며, D는 부사어, I는 부사절에 해당한다. 반면 J는 ‘이 휘발유는’이라는 주제어를 ‘구린내가 심하다’라는 절이 서술하는 구조로, 안긴문장 ‘구린내가 심하다’가 서술절의 기능을 한다. 따라서 정답은 J이다.

### ANSWER
J"
479,Syntax,Embedded Clauses,2,A,A,"'이 통조림은 뚜껑이 작다'에서 '뚜껑이 작다'는 전체 문장의 주어인 '이 통조림은'을 서술하는 안긴문장으로, 서술절의 기능을 한다. 다른 보기들은 명사절, 관형사절, 부사절 등으로 쓰였거나 안긴문장이 아닌 경우이다. 따라서 서술어 역할을 하는 안긴문장은 A이다.

### ANSWER
A"
288,Semantics,Semantic Compatibility,2,E,I,"### ANSWER
I"
289,Semantics,Semantic Compatibility,3,B,A,"지문에서 [인도], [미국], [태국]은 조사 결과의 내용을 나타내는 명사구일 뿐, 동반주역이나 도착점역, 기준치역 등으로 볼 수 없다. [아시아 주요국]은 ‘부터’와 결합하여 출발점역에 해당하고, [아프리카]와 [유럽]은 ‘까지’와 결합하여 도착점역에 해당한다. 따라서 <보기>의 설명 중 적절한 것은 하나도 없다.

### ANSWER
A"
290,Syntax,Agreement,2,E,E,"E의 ‘불렸다’는 ‘불다’의 사동 표현으로, 악장이 그에게 튜바를 불게 했다는 뜻이다. 나머지 보기들은 ‘-이-, -히-, -리-, -기-’ 등의 피동 접사가 쓰인 피동 표현이다. 따라서 피동 표현이 포함되지 않은 것은 E이다.

### ANSWER
E"
291,Semantics,Semantic Compatibility,3,H,E,"### ANSWER
E"
292,Morphology,POS & Morphemes,3,C,C,"'그저께'는 시간을 나타내는 명사로, 조사 '가'와 함께 쓰여 문장에서 주어 역할을 하므로 부사가 아닙니다. C의 문장에서 '그저께'는 명사로 쓰였기 때문에 품사가 '부사'라고 한 것은 잘못된 짝입니다. 반면 G에서는 '그저께'가 꾸밈말로 쓰여 부사 기능을 합니다. 나머지 보기들은 단어와 품사가 올바르게 짝지어졌습니다.

### ANSWER
C"
293,Syntax,Argument Structure & Valency,3,D,D,"'시리다'는 주어만 필요한 1자리 서술어이고, '빠뜨리다'는 주어·목적어·장소 부사어가 필요한 3자리 서술어이며, '치솟다'는 주어만 필요한 1자리 서술어입니다. 따라서 세 서술어의 자릿수를 모두 더하면 1+3+1=5입니다.

### ANSWER
D"
294,Semantics,Semantic Compatibility,3,A,H,"지문에서 ‘아시아 주요국부터 아프리카, 유럽까지’에서 ‘아시아 주요국’은 출발점역, ‘아프리카·유럽’은 도착점역에 해당한다. 그러나 보기에는 이러한 의미역을 정확히 설명한 선지가 없다. ‘인도, 미국, 태국’은 조사 결과의 내용에 해당할 뿐 동반 주역이나 도착점역이 아니다. 따라서 모든 선지가 옳지 않으므로 정답은 ‘정답 없음’이다.

### ANSWER
H"
295,Semantics,Semantic Compatibility,2,H,H,"[사또]는 문장에서 ‘신기해 하다’라는 심리 동사의 주어로, 놀라움을 느끼는 주체이다. 이러한 의미역은 일반적으로 ‘경험주’라고 부른다. 그러나 제시된 보기에는 ‘신기’의 경험주역이라는 선택지가 없다. 따라서 가장 적절한 것은 ‘정답 없음’이다.

### ANSWER
H"
40,Syntax,Embedded Clauses,2,B,B,"### ANSWER
B"
41,Syntax,Embedded Clauses,3,H,H,"H는 하나의 절로만 이루어진 홑문장으로, 안긴 절이 없습니다. C는 ‘필력이 매우 좋다’가 서술절로 안긴 문장이고, 나머지도 명사절·관형사절·부사절·인용절 등을 안고 있습니다.

### ANSWER
H"
42,Syntax,Embedded Clauses,3,D,D,"### ANSWER
D"
43,Syntax,Embedded Clauses,3,G,G,"""안은문장""은 문장 속에 절(Clause)이 포함되어 하나의 성분으로 쓰인 문장을 말합니다. 보기 중 G의 ""사람 보는 안목""에서 ""사람 보는""이 명사 ""안목""을 수식하는 관형사절로 안겨 있습니다. 따라서 G가 안은문장에 해당합니다. 다른 보기들은 단순문이거나 이어진문장입니다.

### ANSWER
G"
44,Syntax,Embedded Clauses,3,A,A,"A는 ‘관희는 [인상이 좋다]’에서 ‘인상이 좋다’가 서술절로 안겨 있는 안은문장입니다. 나머지 보기들은 하나의 절로 이루어진 홑문장입니다. 따라서 안은문장은 A입니다.

### ANSWER
A"
45,Syntax,Embedded Clauses,2,H,H,"### ANSWER
H"
46,Syntax,Argument Structure & Valency,3,A,A,"'접목하다'는 주어(우리 계열사에서), 목적어(AI를), 부사어/대상(생산 라인에)의 세 자릿수를 요구하는 삼자리 서술어입니다. 다른 보기들은 대부분 주어와 목적어, 또는 주어만을 요구하는 이자리/한자리 서술어입니다. 따라서 정답은 A입니다.

### ANSWER
A"
47,Syntax,Argument Structure & Valency,1,J,J,"'제안하다'는 주어(제안하는 주체), 목적어(제안 내용), 여격어(제안을 받는 대상)라는 세 개의 필수 논항을 요구하는 삼자리 서술어입니다. 다른 보기들은 대부분 주어와 목적어만 요구하거나, 주어만 요구하며 부사어나 부가어는 자릿수에 포함되지 않습니다. 따라서 꺽쇠 안의 서술어가 세 자릿수를 요구하는 것은 J입니다.

### ANSWER
J"
568,Syntax,Agreement,2,J,J,"The example sentence uses 객체 높임법 (object honorification) through the honorific particle ""께"" attached to ""교원님께,"" showing respect to the recipient of the action. Among the options, only J uses the same construction: ""국가대표께"" employs the honorific dative particle ""께"" to honor the object. Other options use subject honorification (-시-), addressee honorification (-습니다/-요), or no honorific at all.

### ANSWER
J"
569,Syntax,Agreement,2,H,H,"보기는 ‘고객님께’와 ‘여쭤봐’를 통해 문장의 객체인 고객을 높이는 객체 높임법을 사용했습니다.  
H는 ‘교수님께’에서 객체 높임 조사 ‘께’를 사용하여 교수님을 높이고 있으므로 같은 객체 높임법입니다.  
B와 D는 ‘-시-’로 주체를 높이는 주체 높임법이고, F와 J는 해요체로 상대를 높이는 상대 높임법입니다.  
따라서 정답은 H입니다.

### ANSWER
H"
570,Syntax,Agreement,2,G,G,"<보기>의 ""모시다""는 객체(어머니)를 높이는 객체 높임법입니다. 같은 객체 높임법이 쓰인 문장은 ""인사드려""에서 ""드리다""가 객체인 간호사님을 높이는 경우입니다. 다른 보기들은 주체 높임, 상대 높임, 또는 높임법이 쓰이지 않은 문장입니다.

### ANSWER
G"
571,Syntax,Agreement,2,G,G,"""엉겨들다""는 '엉기다'와 '들다'가 결합한 합성어로, 사동 접미사(-이-, -히-, -리-, -기-, -우-, -추- 등)나 사동 표현이 포함되지 않았습니다. 나머지 보기들은 모두 '누이다', '물먹이다', '곯리다', '늘어세우다', '앞장세우다', '꿇리다', '덥히다', '빨리다', '띄우다'처럼 사동 형태를 포함하고 있습니다. 따라서 사동 표현이 없는 것은 G입니다.

### ANSWER
G"
572,Syntax,Agreement,2,J,J,"""기재되었다""는 '기재하다'의 피동 표현으로, 어떤 동작을 당하는 의미이지 남에게 시키거나 그렇게 되게 하는 사동 표현이 아닙니다. 나머지 보기들은 모두 '세우다', '누이다', '높이다', '썩이다', '삭히다', '돋우다', '그을리다', '굶기다' 등의 사동사가 포함되어 있습니다.

### ANSWER
J"
573,Syntax,Agreement,1,G,G,"""지탱했다""는 주어(받침대)가 목적어(나무)를 직접 지탱하는 행위를 나타낼 뿐, '-이/히/리/기/우/구/추-' 등의 사동 접사나 '~게 하다'와 같은 사동 구문이 쓰이지 않았습니다. 다른 보기들은 모두 '물리다, 살찌우다, 묵히다, 잠재우다, 익히다, 썩히다, 빗기다, 애태우다'처럼 사동 형태를 포함하고 있습니다. 따라서 사동 표현이 포함되지 않은 것은 G입니다.

### ANSWER
G"
