qid,category,subcategory,level,answer,pred,response
595,Syntax,Agreement,3,B,B,"B의 술어 ""공부하고 싶어지는지이다""는 문법적으로 성립하지 않는 표현으로, 주어와 자연스럽게 연결되지 않습니다. 다른 문장들은 다소 어색해도 문법적 구조는 유지되지만 B는 어미 결합 자체가 잘못되었습니다.

### ANSWER
B"
596,Phonetics/Phonology,Phonological Alternation,3,G,,[EMPTY_RESPONSE]
418,Semantics,Ambiguity,2,C,C,"어휘적 중의성 문제에서 ""배""라는 단어 자체가 이미 '과일', '선박', '신체 부위' 등 여러 의미를 가진 동음이의어이므로, 단순히 ""건조되다""를 ""말랐다""로 바꾼다고 해서 ""배""의 중의성이 완전히 해소된다고 보기는 어렵습니다. ""말랐다"" 역시 ""배""의 여러 의미(과일이 마르다/몸이 마르다 등)와 결합될 수 있어 중의성이 남아있을 가능성이 큽니다. 따라서 C의 설명이 가장 어색합니다.

### ANSWER
C"
419,Semantics,Ambiguity,1,C,C,"""전원이 문제였다""는 '전체 인원'과 '전기 공급 장치' 두 가지로 해석 가능한 중의적 문장이므로 한 가지 뜻으로만 해석된다는 설명은 어색하다.

### ANSWER
C"
420,Semantics,Ambiguity,2,B,B,"B가 타당하다. ""금""은 황색 금속(金) 또는 갈라진 흔적(자국)이라는 두 가지 의미로 해석 가능한 동음이의어이므로, ""금을 그대로 두어라""에서 ""금""을 자국(갈라진 흔적)으로 해석하는 것이 가능하다.

### ANSWER
B"
421,Semantics,Ambiguity,1,C,C,"""거리""는 공간적 간격 또는 길(도로)이라는 두 의미로 중의적이므로 C(""중의적이지 않다"")가 옳지 않다.

### ANSWER
C"
84,Syntax,Agreement,3,A,A,"한국어에서 '엿보이다'는 '엿보다'의 피동형입니다. 다른 문장들은 모두 능동적인 동작을 나타내는 주동 표현을 사용하고 있지만, A는 '반성의 기미가 엿보이지 않았다'에서 피동 표현('엿보이다')을 사용하여 주동 표현이 없습니다.

### ANSWER
A"
85,Syntax,Agreement,2,J,J,"""얽매이다""는 ""얽매다""의 피동형으로, 이 문장은 피동문에 해당하여 주동문이 아니다.

### ANSWER
J"
86,Syntax,Agreement,3,G,G,"피동문(주동문이 아닌 것)을 찾는 문제입니다. ""갈렸다""는 '가르다'의 피동형으로, 승패가 저절로 나뉘어진 것을 나타내는 피동문입니다. 나머지 문장들은 주어가 스스로 행하는 동작을 나타내는 주동문입니다.

### ANSWER
G"
87,Syntax,Agreement,3,I,I,"한국어에서 능동(주동) 표현은 동작의 주체가 스스로 동작을 하는 것을 나타내며, 사동/피동 표현은 다른 대상에게 동작을 시키거나 당하는 것을 나타냅니다. ""녹였다""는 기본형 '녹다'에 사동 접미사 '-이-'가 붙은 사동사로서, 입김이 고드름을 '녹게 하다'는 의미의 사동 표현입니다. 따라서 이 문장은 주동 표현이 아니라 사동 표현이 포함된 문장입니다.

### ANSWER
I"
219,Pragmatics,Deixis & Reference,3,D,,[EMPTY_RESPONSE]
220,Semantics,Inter-sentence Relations,3,D,D,"""나아졌다""는 회복을 의미하므로 빈칸에는 회복의 원인이 될 수 있는 표현이 들어가야 합니다. ""밤을 샜더니""는 오히려 몸 상태를 악화시킬 수 있는 행동이므로 회복의 원인으로 보기 어렵고, 논리적으로 부적절합니다. 다른 선택지들은 원인-결과 관계나 문맥상 적절성이 맞지 않는 반면, D는 ""밤을 샜더니""가 회복과 인과관계가 없다는 점을 정확히 짚고 있습니다.

### ANSWER
D"
221,Semantics,Inter-sentence Relations,3,F,C,"지문의 순서는 ""파스타를 만들려는데 샐러리와 토마토가 없음(2) → 신선식품 코너가 좋은 대형마트로 이동(4) → 문이 닫혀 있음(1) → 편의점에서 인스턴트 파스타 구입(3)""으로 배열됩니다. 이 흐름에서 대형마트에 간 이유가 채소 부재였으므로, 채소가 있었다면 대형마트에 가지 않았을 것이라는 추론이 타당합니다.

### ANSWER
C"
222,Semantics,Inter-sentence Relations,2,E,E,"""예상과 달리""는 걱정했던 부담감(운동 후 심한 근육통 등)과 반대되는 결과를 나타내야 한다. E는 ""다음 날에도 걸어다닐 수 있었다""로, 심한 부담을 예상했으나 실제로는 무리 없이 지낼 수 있었다는 내용이라 맥락상 자연스럽게 연결된다. 나머지 선지들은 걱정과 직접적인 대조를 이루지 못하거나 맥락에 어긋난다.

### ANSWER
E"
422,Syntax,Argument Structure & Valency,1,E,E,"E는 '바닷물이 반짝거린다'로, 주어 하나만 필요한 한 자리 서술어(자동사)입니다. 다른 문장들은 대부분 주어와 목적어(또는 부사어)를 요구하는 두 자리 이상의 서술어입니다.

### ANSWER
E"
423,Syntax,Embedded Clauses,2,A,A,"<보기>는 안긴 문장의 서술어 자릿수가 안은 문장과 독립적으로 결정됨을 말합니다. A의 안긴 문장 ""회고록이 출간되다""는 피동사 '출간되다'로서 주어만 필요한 한 자리 서술어입니다. 나머지 선택지들은 모두 목적어나 필수 부사어를 요구하는 두 자리 이상의 서술어를 포함하고 있습니다.

### ANSWER
A"
424,Syntax,Embedded Clauses,3,G,G,"""코카인이 밀수입된 항구""에서 원래 문장은 ""코카인이 항구에 밀수입되었다""이므로, '항구'는 관계절 내에서 장소를 나타내는 부사어(항구에) 역할을 한다. 다른 선택지들은 대부분 주어나 목적어 자리에 해당하는 명사가 생략된 관계절 구조이다.

### ANSWER
G"
425,Semantics,Rhetorical Expressions,1,E,E,"지문은 학생을 보살피고 헌신하는 따뜻한 선생님을 묘사하고 있다. ""바늘방석에 앉은 느낌""은 매우 불편하고 불안한 상태를 의미하는 표현으로, 이는 선생님의 따뜻하고 헌신적인 이미지와 모순된다.

### ANSWER
E"
426,Semantics,Ambiguity,1,I,I,"""거리""는 ""길""과 ""공간적 간격"" 두 의미로 해석 가능해 중의적이므로, I는 틀린 설명이다.

### ANSWER
I"
427,Semantics,Ambiguity,2,A,A,"""전원이 문제였다""는 ""전원""이 '전체 인원'과 '전기 공급원(전원)' 두 가지로 해석될 수 있어 중의적인 문장이다. 따라서 한 가지 뜻으로만 해석된다는 A의 설명은 다른 선택지(D, E, H)와도 모순되며 가장 적절하지 않다.

### ANSWER
A"
428,Semantics,Ambiguity,2,B,B,"""금을 그대로 두어라""에서 ""금""은 황색 금속(gold)뿐만 아니라 ""자국, 균열""을 의미하는 금(crack)으로도 해석할 수 있어 중의적입니다. 따라서 A와 F는 틀리고, B가 적절한 설명입니다.

### ANSWER
B"
429,Semantics,Ambiguity,2,J,J,"### ANSWER
J"
88,Syntax,Agreement,3,F,F,"F의 '씻기다'는 ""때가 삼촌의 때밀이에 의해 씻기는"" 상황으로, 주어(때)가 동작을 당하는 피동문입니다. 다른 문장들은 모두 주체가 대상에게 어떤 동작을 하게 하는 사동문입니다.

### ANSWER
F"
89,Syntax,Agreement,2,F,F,"F의 '실렸다'는 '싣다'에 '-리-'가 붙은 피동 표현으로, 주어가 동작을 당하는 의미이지 다른 대상에게 행위를 하게 하는 사동 표현이 아니다. 나머지는 모두 대상에게 어떤 행동을 하게 하는 사동 표현이다.

### ANSWER
F"
90,Syntax,Agreement,3,A,A,"A의 '물렸다'는 '아들이 개에게 물림을 당했다'는 의미로, 주체가 행위를 당하는 피동문입니다. 나머지는 모두 주어가 다른 대상에게 어떤 행동을 하게 하는 사동문입니다.

### ANSWER
A"
91,Syntax,Agreement,3,D,D,"'날리다'는 원래 '날다'의 사동사이지만, ""거센 바람에 연이 높이 날렸다""에서는 연이 스스로 행동을 하게 하는 것이 아니라 바람에 의해 날려지는 것을 나타내므로 이는 사동이 아니라 피동 표현입니다. 나머지 문장들은 모두 주체가 다른 대상에게 동작을 하게 하는 사동 표현이 포함되어 있습니다.

### ANSWER
D"
430,Semantics,Rhetorical Expressions,1,B,B,"### ANSWER
B"
431,Syntax,Agreement,3,H,H,"방갈로를 치받은 <통신병>에서, 안긴 문장을 복원하면 ""통신병이 방갈로를 치받다""가 되어 통신병이 서술어 '치받다'의 주어 역할을 합니다. 다른 보기들은 대개 목적어나 부사어(장소, 처소) 기능을 하는 경우입니다.

### ANSWER
H"
432,Syntax,Argument Structure & Valency,2,I,I,"<보기>의 “지지부진하다”는 주어만 요구하는 한 자리 서술어입니다. I의 “으스러졌다”도 “범퍼가 으스러졌다”처럼 주어 하나만 필요한 한 자리 서술어이므로 자릿수가 동일합니다.

### ANSWER
I"
433,Syntax,Embedded Clauses,2,G,G,"G의 ""딸꾹질하던""은 뒤에 오는 명사 '빈민'을 수식하는 관형사형 어미로 안긴 문장이며, 이는 관형어의 역할을 합니다. 다른 문장들은 명사절(주어·목적어), 부사절, 서술절 등으로 쓰였습니다.

### ANSWER
G"
434,Syntax,Embedded Clauses,2,G,G,"관계절 속 서술어의 필수 논항 수를 따져보면, G의 ""개나리가 잔뜩 핀""에서 서술어 '피다'는 주어 하나만 필수로 요구하는 한 자리 서술어입니다. 나머지는 대부분 목적어나 부사어를 필수로 요구하는 두 자리 이상의 서술어입니다.

### ANSWER
G"
435,Syntax,Embedded Clauses,2,D,D,"D의 ""옛이야기를 해주시던""은 뒤에 오는 명사 ""할머니""를 꾸며주는 관형어 역할을 하는 안긴 문장(관계절)입니다. 다른 선택지들은 명사절이나 부사절이 주어, 목적어, 서술어, 부사어 등의 역할을 하고 있습니다.

### ANSWER
D"
436,Syntax,Embedded Clauses,2,D,D,"D의 ""해가 갈수록""은 연결어미 '-ㄹ수록'을 통해 형성된 부사절로, 안은문장의 서술어 '늘어났다'를 수식하는 부사어 역할을 합니다. 다른 보기들은 관형절, 명사절(주어/목적어), 서술절 등으로 기능합니다.

### ANSWER
D"
437,Morphology,Word Formation,2,I,I,"<보기>의 규정은 두 단어가 결합할 때 그 어원이 분명한 경우 각각의 원형을 살려서 적는다는 것입니다. '헛웃음'은 접두사 '헛-'과 명사 '웃음'이 결합한 형태로, 두 요소의 원형이 뚜렷이 유지되어 표기되므로 이 규정에 해당하는 예시입니다. 나머지는 어원이 불분명하거나 소리 변화로 원형을 밝히지 않는 경우입니다.

### ANSWER
I"
597,Syntax,Agreement,2,D,D,"### ANSWER
D"
598,Morphology,Word Formation,3,G,G,"**G**를 분석해보면:
- **논밭**: 논과 밭이 대등하게 결합된 합성어 → 대등 합성어
- **산나물**: '산'이 '나물'을 수식하는 구조 → 종속 합성어
- **보릿고개**: 원래의 의미(보리+고개)에서 벗어나 '식량이 부족한 힘든 시기'라는 새로운 의미로 융합됨 → 융합 합성어

따라서 G의 세 합성어는 대등, 종속, 융합으로 모두 다르게 분류된다. 다른 선택지들은 최소 두 개 이상의 합성어가 같은 유형으로 겹친다(예: A는 모두 종속, D는 모두 융합, J는 모두 대등 등).

### ANSWER
G"
599,Pragmatics,Discourse Principles,3,H,,[EMPTY_RESPONSE]
600,Pragmatics,Discourse Principles,1,J,J,"'갑'의 질문은 ""아침을 먹었는지""를 묻는 것인데, '을'이 ""세수도 겨우 했어""라고 답하면 이는 질문과 직접적인 관련이 없는 대답(관련성 격률 위반)이지만, 세수하기도 바빴다는 정보를 통해 아침을 먹을 시간이 없었다는 함축을 전달한다. 따라서 이는 관련성의 격률을 위반하면서 식사를 하지 못했다는 의미를 전달하는 예에 해당한다.

### ANSWER
J"
92,Syntax,Agreement,3,J,J,"J의 '뜯기다'는 '풀을 뜯게 하다'라는 의미로 사동 표현이며, 피동 표현이 아닙니다. 나머지는 모두 피동사(-히-, -이-, -기- 등)가 쓰인 피동 표현입니다.

### ANSWER
J"
93,Syntax,Agreement,2,G,G,"""재갈을 물렸다""는 '말에게 재갈을 물게 하다'라는 의미로, 주어가 대상에게 행위를 하게 하는 사동문입니다. 나머지는 모두 피동 표현(걷히다, 널리다, 그을리다, 뒤섞이다, 뜨이다, 잡아먹히다, 얹히다, 가로막히다, 사로잡히다)입니다.

### ANSWER
G"
94,Syntax,Agreement,2,E,E,"E는 ""업히다""가 '업게 하다'라는 사동의 의미로 쓰여, 목적어(환자)를 등에 업도록 시킨 사동문입니다. 나머지는 모두 주어가 동작을 당하는 피동의 의미를 나타냅니다.

### ANSWER
E"
95,Pragmatics,Deixis & Reference,3,A,A,"대화의 흐름을 보면, 을이 ""요게[1] 여기[4] 시그니처인데 달달하고 맛있대""라고 소개한 달콤한 시그니처 칵테일을 갑이 ""저것보다는""이라고 다시 언급하고 있습니다. 즉 '요게[1]'과 '저것'은 모두 동일한 시그니처 칵테일(달콤한 음료)을 가리키는 표현입니다. 다른 선택지들은 서로 다른 대상(장소, 메뉴 범위, 사람 등)을 가리키므로 적절하지 않습니다.

### ANSWER
A"
601,Syntax,Agreement,1,F,F,"### ANSWER
F"
602,Pragmatics,Discourse Principles,3,D,H,"대화상 그라이스의 격률 중 '질(Quality)의 격률'은 증거가 충분하지 않은 것을 사실인 것처럼 말하지 않아야 함을 의미합니다. H에서 을은 ""방에 불이 켜져 있다""는 간접적 증거만으로 민영이가 방에 있다고 단정적으로 말하고 있는데, 이는 충분한 근거 없이 사실을 확정적으로 진술하는 것으로 대화의 진실성 격률을 위반하는 사례입니다.

### ANSWER
H"
603,Syntax,Agreement,2,J,A,"ㄱ[나]는 이야기의 화자(자녀)입니다. 대화에서 ""저어 한 30년 전쯤에 오셨다면서요?""는 부모님께 말하는 자녀의 발화이며, 이때 ""저""는 화자 자신, 즉 ㄱ[나]를 가리킵니다.

### ANSWER
A"
604,Semantics,Inter-sentence Relations,3,H,C,"글의 대상은 갈색 털, 작은 앞발로 흙을 파는 습성 등으로 볼 때 두더지와 같은 동물을 가리키는데, ㅇ에서 송곳니에 독이 나와 먹이를 잡는다는 서술은 두더지의 특징과 맞지 않아 다른 대상(독을 가진 육식동물)을 가리키는 것으로 보인다.

### ANSWER
C"
96,Syntax,Agreement,2,H,H,"'-고 있'은 일반적으로 동작의 진행을 나타내지만, 인지·평가를 나타내는 동사와 결합할 때는 그 결과 상태가 지속됨을 나타냅니다. 다른 보기들은 모두 신체적 동작이 반복적·계속적으로 일어나는 진행상을 나타내지만, '과소평가하다'는 판단·평가의 결과가 지속되는 상태를 나타냅니다.

### ANSWER
H"
97,Syntax,Agreement,3,E,F,"'-고 있'가 '상태의 지속'을 나타내는 경우는 동작이 완료된 후 그 결과 상태가 유지되는 것을 의미합니다. F에서 '조준하고 있다'는 저격수가 조준한 상태를 유지하고 있는 것으로, 동작의 진행이 아니라 결과 상태의 지속을 나타냅니다. 다른 문장들은 대부분 동작이 반복적으로 진행 중임을 나타내는 '동작의 진행'에 해당합니다.

### ANSWER
F"
